OBJECTID,HSISID,NAME,ADDRESS1,ADDRESS2,CITY,STATE,POSTALCODE,PHONENUMBER,RESTAURANTOPENDATE,FACILITYTYPE,PERMITID,X,Y,GEOCODESTATUS
2663343,04092014261,Sheetz #361,4801 Thorton RD,,RALEIGH,NC,27616,(919) 862-0904,2005/03/02 05:00:00+00,Restaurant,8504,-78.55822088,35.89881867,M
2663344,04092018518,Brooklyn Original Slices,4005 WAKE FOREST RD ,,RALEIGH,NC,27609-6842,(919) 790-2444,2021/01/20 05:00:00+00,Restaurant,8573,-78.61511172,35.8362139,M
2663345,04092110125,Green Hope Elementary Cafeteria,2700  Louis Stephens RD ,,CARY,NC,27519,(918) 338-5285,2000/08/11 04:00:00+00,Public School Lunchrooms,8538,-78.8608763,35.8017001,M
2663346,04092030411,Gym Tacos #1 (WCID #699),2161 S Wilmington ST ,,RALEIGH,NC,27603,(919) 600-8708,2019/04/18 04:00:00+00,Mobile Food Units,8575,-78.63902655,35.752054,M
2663347,04092015197,Panda Garden,5249 Sunset Lake RD ,,HOLLY SPRINGS,NC,27540,(919) 360-5000,2008/08/12 04:00:00+00,Restaurant,8578,-78.79652372,35.66680054,M
2663348,04092015201,Tony's Pizza,8111 ROWLOCK  WAY ,SUITE C-1,RALEIGH,NC,27613,(919) 571-3588,2008/08/21 04:00:00+00,Restaurant,8579,-78.73779144,35.88567273,M
2663349,04092021055,Food Lion #193 Deli,5633 CREEDMOOR RD,,RALEIGH,NC,27612-6316,(919) 781-0597,2001/02/26 05:00:00+00,Food Stand,8597,-78.68200551,35.85879117,M
2663350,04092021058,Harris Teeter #90 Produce ,13210 STRICKLAND RD ,,RALEIGH,NC,27613-7536,(919) 676-3534,2001/03/15 04:00:00+00,Food Stand,8599,-78.72593809,35.90878313,M
2663351,04092021059,Harris Teeter #90 Meat Market,13210 STRICKLAND RD ,,RALEIGH,NC,27613-7536,(919) 676-3534,2001/03/15 04:00:00+00,Food Stand,8600,-78.72593809,35.90878313,M
2663352,04092018214,Culver's of Apex #730,1401 KELLY RD,,APEX,NC,27502,(919) 372-5610,2019/11/04 05:00:00+00,Restaurant,8652,-78.89533544,35.73714061,M
2663353,04092018505,Transfer Company Bar,500 E Davie ST ,,RALEIGH,NC,27601,(984) 232-8122,2020/12/16 05:00:00+00,Restaurant,8658,-78.63206132,35.77487463,M
2663354,04092300288,Cary African and Caribbean Market,1435 SE Maynard ST ,,CARY,NC,27511,(919) 462-3500,2019/04/05 04:00:00+00,Meat Market,8574,-78.76384442,35.79193542,M
2663355,04092110127,Fred Olds Elementary Cafeteria,204 Dixie Trail ,,RALEIGH,NC,27607,(919) 856-7769 ext. 20963,2001/08/13 04:00:00+00,Public School Lunchrooms,8688,-78.67501131,35.79372144,M
2663356,04092300192,Food Lion #536 Meat Market ,9101 - 107 Leesville Rd,,RALEIGH,NC,27613,,2001/01/01 05:00:00+00,Meat Market,8598,-78.7231695,35.89661733,M
2663357,04092030541,J.Rivera's Pupusas (WCID #828),12305 CAPITAL BLVD,,WAKE FOREST,NC,27587,(919) 491-0022,2021/06/01 04:00:00+00,Mobile Food Units,8694,-78.54036701,35.98249089,M
2663358,04092020997,Food Lion #996 Deli,7971 FAYETTEVILLE RD ,,RALEIGH,NC,27603-5631,(919) 772-0317,2000/07/01 04:00:00+00,Food Stand,8706,-78.69742539,35.66508155,M
2663359,04092300149,Food Lion #1557 Meat Market ,4827 Grove Barton Rd,,RALEIGH,NC,27613,,2000/07/01 04:00:00+00,Meat Market,8710,-78.71866323,35.869194,M
2663360,04092300151,Food Lion #1079 Meat Market,5621 Louisburg Rd,,RALEIGH,NC,27616-5353,(919) 981-0402,2000/07/01 04:00:00+00,Meat Market,8746,-78.55796888,35.85459972,M
2663361,04092300156,Food Lion #1654 Meat Market,7440 Louisburg Rd ,,RALEIGH,NC,27616-6482,(919) 875-1394,2000/07/01 04:00:00+00,Meat Market,8747,-78.53977,35.87454018,M
2663362,04092300158,Food Lion #561 Meat Market,217 TIMBER DR ,,GARNER,NC,27529-4870,(919) 779-5551,2000/07/01 04:00:00+00,Meat Market,8748,-78.60613102,35.68500723,M
2663363,04092300168,Food Lion #1589 Meat Market ,3417 N MAIN ST,,FUQUAY VARINA,NC,27526-7257,(919) 557-0555,2000/07/01 04:00:00+00,Meat Market,8749,-78.7258865,35.62516136,M
2663364,04092300175,Food Lion #1496 Meat Market ,1777 W Williams ST ,,APEX,NC,27502,,2000/07/01 04:00:00+00,Meat Market,8750,-78.87770701,35.75964934,M
2663365,04092300177,Food Lion #996 Meat Market,7971 FAYETTEVILLE RD ,,RALEIGH,NC,27603-5631,(919) 772-0317,2000/07/01 04:00:00+00,Meat Market,8751,-78.69742539,35.66508155,M
2663366,04092013482,The Piper's Tavern,8304 FALLS OF NEUSE RD ,,RALEIGH,NC,27615-3416,(919) 676-7413,2002/01/02 05:00:00+00,Restaurant,8763,-78.61981562,35.89456739,M
2663367,04092021001,Food Lion #649 Deli ,2720 LAKE WHEELER RD ,,RALEIGH,NC,27603-5861,(919) 755-3856,2000/07/01 04:00:00+00,Food Stand,8773,-78.68034061,35.74405959,M
2663368,04092013418,Taza Grill,6325 - 19 Falls Of Neuse Rd ,,RALEIGH,NC,27615,(919) 872-7161,2001/10/05 04:00:00+00,Restaurant,8691,0,0,U
2663369,04092020998,Food Lion #816 Deli,2861 JONES FRANKLIN RD ,,RALEIGH,NC,27606-4346,(919) 233-9708,2000/07/01 04:00:00+00,Food Stand,8774,-78.73773412,35.74361197,M
2663370,04092300184,Food Lion #1358 Meat Market,1121 FALLS RIVER AVE ,,RALEIGH,NC,27614-6731,(919) 847-1640,2000/07/01 04:00:00+00,Meat Market,8776,-78.58940896,35.90603425,M
2663371,04092017616,BAD DADDY'S BURGER BAR,9402-103 FALLS OF NEUSE RD ,,RALEIGH,NC,27615,(984) 233-5880,2017/05/12 04:00:00+00,Restaurant,8698,-78.60429327,35.90247841,M
2663372,04092021013,Food Lion #624 Deli ,2458 SW CARY PKY ,,CARY,NC,27513-5318,(919) 481-1822,2000/07/01 04:00:00+00,Food Stand,8777,-78.82085718,35.76363975,M
2663373,04092021009,Food Lion #1482 Meat Market,5426 SIX FORKS RD,,RALEIGH,NC,27609-4436,(919) 676-3386,2000/07/01 04:00:00+00,Food Stand,8778,-78.64059702,35.85499105,M
2663374,04092010190,The Bistro at Courtyard by Marriott,102 Edinburgh South DR ,,CARY,NC,27511,(919) 481-9666,1991/05/03 04:00:00+00,Restaurant,8795,-78.79973727,35.73824019,M
2663375,04092010301,Goodberry's Creamery,1146 KILDAIRE FARM RD,,CARY,NC,27511-4583,(919) 467-2386,1991/05/03 04:00:00+00,Restaurant,8798,-78.78352136,35.76590978,M
2663376,04092040087,Fancy Dogs #2 (WCID #106),3200 Gresham Lake RD ,STE 117,RALEIGH,NC,27615,(919) 426-3196,2001/01/05 05:00:00+00,Pushcarts,8801,-78.58228759,35.88437165,M
2663377,04092013232,Nakato Express,1262 NW Maynard Rd ,,CARY,NC,27513,(919) 463-7677,2000/11/08 05:00:00+00,Restaurant,8802,-78.80932512,35.7848684,M
2663378,04092013487,Starbucks,3023-101 Capital ,,RALEIGH,NC,27604,(919) 875-8760,2002/01/11 05:00:00+00,Restaurant,8765,-78.59167505,35.82103718,M
2663379,04092021046,Specialty South Commissary,3200 Gresham Lake Rd,Ste 117,RALEIGH,NC,27615,(919) 855-8548,2001/01/11 05:00:00+00,Food Stand,8805,-78.58228759,35.88437165,M
2663380,04092013541,China One,661 CARY TOWNE BLVD,,CARY,NC,27511-4219,(919) 461-0088,2002/02/28 05:00:00+00,Restaurant,8822,-78.76677244,35.77674853,M
2663381,04092013208,Starbucks Coffee #08373,609 Peace St ,,RALEIGH,NC,27605,(919) 754-9007,2000/09/26 04:00:00+00,Restaurant,8772,-78.64804835,35.78857146,M
2663382,04092014336,Bonefish Grill,4421 Six Forks RD ,,RALEIGH,NC,27609,(919) 782-5127,2005/06/24 04:00:00+00,Restaurant,8829,-78.64349886,35.84017418,M
2663383,04092013346,BROOKDALE OF NORTH RALEIGH FOOD SERVICE,1200 Carlos Dr ,,RALEIGH,NC,27609,(919) 334-2222,2001/07/05 04:00:00+00,Restaurant,8893,-78.61847832,35.86397289,M
2663384,04092020995,Food Lion #572 Deli,8320-120 LITCHFORD RD ,,RALEIGH,NC,27615-2464,(919) 790-8146,2000/07/01 04:00:00+00,Food Stand,8775,-78.6010328,35.89310541,M
2663385,04092013354,Abbotswood Assisted Living Dining Services,7900 CREEDMOOR RD,,RALEIGH,NC,27613-4382,(919) 847-3202,2001/07/06 04:00:00+00,Restaurant,8896,-78.67950967,35.89545367,M
2663386,04092021045,Cook Out,3244 Capital BLVD ,,RALEIGH,NC,27604-3338,(919) 862-8281,2000/12/08 05:00:00+00,Food Stand,8906,-78.58720925,35.82374558,M
2663387,04092013248,Taco Bell / KFC 3248,5434 SIX FORKS RD ,,RALEIGH,NC,27609-4436,(919) 781-5458,2000/12/15 05:00:00+00,Restaurant,8907,-78.64059702,35.85499105,M
2663388,04092300165,Food Lion #1491 Meat Market,3151-113 Capital Blv ,,RALEIGH,NC,27604-3335,(919) 790-6728,2000/07/01 04:00:00+00,Meat Market,8901,-78.58946217,35.82241942,M
2663389,04092010405,Kanki Japanese House Of Steaks,4500 Old Wake Forest RD ,,RALEIGH,NC,27609-6235,(919) 876-4157,1991/05/08 04:00:00+00,Restaurant,8923,-78.6099575,35.84195384,M
2663390,04092021132,Whole Foods Market Produce Department,3540 WADE AVE ,,RALEIGH,NC,27607-4048,(919) 828-5805,2002/07/23 04:00:00+00,Food Stand,8933,-78.68558086,35.80212022,M
2663391,04092017629,TROPICAL SMOOTHIE CAFE NC-55,6679-101 FALLS OF NEUSE RD ,,RALEIGH,NC,27615,(919) 879-2233,2017/06/14 04:00:00+00,Restaurant,8915,-78.62317377,35.87493875,M
2663392,04092021542,WALMART #1372 DELI,4500 FAYETTEVILLE RD ,,RALEIGH,NC,27603,(919) 772-8751,2008/07/14 04:00:00+00,Food Stand,8952,-78.6585824,35.71894128,M
2663393,04092014354,Sheetz #371,5200 New bern AVE ,,RALEIGH,NC,27610,(919) 212-2506,2005/07/20 04:00:00+00,Restaurant,8957,-78.54858725,35.79321013,M
2663394,04092021337,Harris Teeter #104 Produce,4093 Davis DR ,,MORRISVILLE,NC,27520,(919) 380-0354,2005/08/05 04:00:00+00,Food Stand,8960,-78.85811603,35.8356265,M
2663395,04092010625,Romas Pizzeria,3805 Brentwood Rd,,RALEIGH,NC,27604-1723,(919) 876-2818,1991/05/08 04:00:00+00,Restaurant,8964,-78.60062749,35.83624718,M
2663396,04092010827,Winston's Grille,6401 FALLS OF NEUSE RD ,,RALEIGH,NC,27615-6812,(919) 790-0700,1991/05/08 04:00:00+00,Restaurant,8967,-78.62163029,35.86964663,M
2663397,04092013400,Woodland Terrace Independent Living Foodservices,300 KILDAIRE WOODS DR ,,CARY,NC,27511-7708,(919) 465-0356,2001/09/05 04:00:00+00,Restaurant,8993,-78.7790102,35.76613538,M
2663398,04092010617,Rex Hospital Cafeteria,4420 Lake Boone TRL ,,RALEIGH,NC,27607-6599,(919) 784-4173,1991/05/13 04:00:00+00,Restaurant,9020,-78.7024202,35.81817248,M
2663399,04092013670,Cracker Barrel #461,955 AIRPORT BLVD,,MORRISVILLE,NC,27560-9194,(919) 463-9222,2002/10/01 04:00:00+00,Restaurant,9026,-78.82292274,35.85849879,M
2663400,04092013446,PNC Arena Deck (Lunch Counter),1400 EDWARDS MILL RD ,,RALEIGH,NC,27607-3624,(919) 861-2300 ext. 5,2001/11/02 04:00:00+00,Restaurant,9035,-78.7229363,35.8032419,M
2663401,04092014398,Skipper's Fish Fry and Market,1001 E Williams ST ,,APEX,NC,27502,(919) 303-2400,2005/09/30 04:00:00+00,Restaurant,9047,-78.84350423,35.7211123,M
2663402,04092021056,Cook Out #13,6505 FALLS OF NEUSE RD ,,RALEIGH,NC,27615-6814,(919) 862-8830,2001/02/23 05:00:00+00,Food Stand,9056,-78.6223661,35.87164953,M
2663403,04092110082,Penny Road Elementary Cafeteria,10900 PENNY RD ,,CARY,NC,27518,(919) 387-2143,1991/09/16 04:00:00+00,Public School Lunchrooms,9068,-78.7974133,35.71747138,M
2663404,04092013707,Homegrown Pizza,4928 Linksland Dr,,HOLLY SPRINGS,NC,27540,(919) 577-5575,2002/11/08 05:00:00+00,Restaurant,9073,-78.81055316,35.65750438,M
2663405,04092014425,Greek Fiesta at Crossroads,319 Crossroads BLVD ,,Cary,NC,27518,(919) 851-7995,2005/10/25 04:00:00+00,Restaurant,9092,-78.73871452,35.76064286,M
2663406,04092025290,Chick-Fil-A Crabtree Valley Mall #00060,4325 Glenwood  AVE ,Unit 2047,RALEIGH,NC,27612,(919) 782-1911,2019/10/31 04:00:00+00,Food Stand,9096,-78.68184484,35.84183815,T
2663407,04092021861,"LOWES FOODS #185 MEAT, SEAFOOD, SAUSAGE",1845 AVERSBORO RD ,,GARNER,NC,27529,(919) 779-9907,2015/07/08 04:00:00+00,Food Stand,9125,-78.61583871,35.68506655,M
2663408,04092018778,Blanchies,2829  Wendell BLVD ,,Wendell,NC,27591,(919) 356-1884,2022/01/18 05:00:00+00,Restaurant,9126,-78.38037181,35.79568777,M
2663409,04092013342,Las Palmas III,9820 - 170 Leesville Rd ,,RALEIGH,NC,27613,(919) 845-4779,2001/06/13 04:00:00+00,Restaurant,9106,-78.72831856,35.90723512,M
2663410,04092016987,CARLIE C'S DELI #810,506 W GANNON AVE ,,ZEBULON,NC,27579,(919) 269-4111,2015/07/24 04:00:00+00,Restaurant,9130,-78.3247251,35.82139459,M
2663411,04092021170,Snoopy's Hot Dogs & More # 4,3600 Hillsborough St ,,RALEIGH,NC,27607,(919) 755-9022,2003/02/05 05:00:00+00,Food Stand,9137,-78.68359497,35.79339075,M
2663412,04092016981,NEUSE RIVER BREWING COMPANY,518-100 PERSHING RD ,,RALEIGH,NC,27608,(985) 232-8479,2015/07/22 04:00:00+00,Restaurant,9128,-78.632252,35.80416736,M
2663413,04092021171,Super Target Deli,12000 Retail Dr,,WAKE FOREST,NC,27587,(919) 761-1001,2003/01/29 05:00:00+00,Food Stand,9139,-78.54185229,35.97418356,M
2663414,04092013386,Independence Village,3113 Charles B Root Wynd ,,RALEIGH,NC,27612-5379,(919) 781-8226,2001/07/31 04:00:00+00,Restaurant,9157,-78.70965613,35.82648223,M
2663415,04092018816,Park Alumni Center,2450 ALUMNI DR,,RALEIGH,NC,27606,(919) 515-0554,2022/03/16 04:00:00+00,Restaurant,9129,-78.67775385,35.76244359,M
2663416,04092160086,Holly Hill Adult Hospital Foodservice,221 Michael J. Smith LN ,,RALEIGH,NC,27610,(919) 250-7000,2018/05/25 04:00:00+00,Institutional Food Service,9161,-78.5783855,35.77912888,M
2663417,04092110031,Hunter Elementary Cafeteria,1018 E DAVIE ST,,RALEIGH,NC,27601-1624,(919) 856-7676 ext. 21036,1991/10/16 04:00:00+00,Public School Lunchrooms,9186,-78.62330913,35.77426448,M
2663418,04092013574,Taco Bell #1872,6404 GLENWOOD AVE ,,RALEIGH,NC,27612-2620,(919) 787-9805,2002/05/10 04:00:00+00,Restaurant,9188,-78.70522304,35.85868466,M
2663419,04092017745,FARINA NEIGHBORHOOD ITALIAN,8450 HONEYCUTT RD ,B-100,RALEIGH,NC,27615,(919) 890-0143,2017/11/29 05:00:00+00,Restaurant,9206,-78.62166097,35.89510574,M
2663420,04092110126,Middle Creek High School Cafeteria,123 Middle Creek Park Ave ,,CARY,NC,27539,(919) 773-3842,2001/08/02 04:00:00+00,Public School Lunchrooms,9198,-78.75884679,35.66889216,M
2663421,04092013636,Armadillo Grill,439 GLENWOOD AVE ,,RALEIGH,NC,27603-1219,(919) 546-0555,2002/07/16 04:00:00+00,Restaurant,9233,-78.6476584,35.78604393,M
2663422,04092021137,Lowes Foods #189 Produce ,3001 Widewaters Pky ,,KNIGHTDALE,NC,27545,(919) 217-9184,2002/08/28 04:00:00+00,Food Stand,9283,-78.50515596,35.79511678,M
2663423,04092015036,Jimmy John's #993,5011-E Falls of Neuse RD ,,RALEIGH,NC,27609,(919) 872-3383,2007/12/21 05:00:00+00,Restaurant,9211,-78.61476945,35.84934215,M
2663424,04092013664,Magnolia Glen Senior Living,5301 CREEDMOOR RD ,,RALEIGH,NC,27612-6305,(919) 841-4747,2002/09/17 04:00:00+00,Restaurant,9288,-78.68244591,35.85410618,M
2663425,04092160010,Rex Rehabilitation And Nursing Care Center Cafe,4210 Lake Boone Tra ,,RALEIGH,NC,27609,(919) 784-6632,2003/04/16 04:00:00+00,Institutional Food Service,9272,0,0,U
2663426,04092013465,No Fo At The Pig,2014 FAIRVIEW RD ,,RALEIGH,NC,27608-2316,(919) 821-1240,2001/12/11 05:00:00+00,Restaurant,9294,-78.64689531,35.80508846,M
2663427,04092110076,Wendell Elem School Cafeteria,3355 WENDELL BLVD ,,WENDELL,NC,27591-7289,(919) 365-2660 ext. 22751,1991/10/28 04:00:00+00,Public School Lunchrooms,9301,-78.37227706,35.7854195,M
2663428,04092110510,SOUTH GARNER HIGH SCHOOL CAFETERIA,8228 HEBRON CHURCH RD ,,GARNER,NC,27529,(919) 662-2379 ext. 23590,2016/07/14 04:00:00+00,Public School Lunchrooms,9318,-78.57968059,35.6550209,M
2663429,04092160013,Hillside Nursing Center Foodservice,968 E Wait Ave,,WAKE FOREST,NC,27587,(919) 556-4082,2003/06/06 04:00:00+00,Institutional Food Service,9273,-78.49437107,35.97212034,M
2663430,04092160089,Hilltop Home Kitchen,2820 Kidd  RD ,PO Box 46749,RALEIGH,NC,27610-6749,(919) 231-8315,2020/03/03 05:00:00+00,Institutional Food Service,9324,-78.5890506,35.7775139,M
2663431,04092021108,Lowes Foods #184 Meat/Seafood,5400 Apex Peakway ,,APEX,NC,27502,(919) 363-5376,2002/01/08 05:00:00+00,Food Stand,9327,-78.86537597,35.73683859,M
2663432,04092013504,Serendipity Gourmet Deli,118 S ACADEMY ST,,CARY,NC,27511-3302,(919) 469-1655,2002/01/24 05:00:00+00,Restaurant,9329,-78.78150853,35.78674767,M
2663433,04092013811,Moe's Southwest Grill #150,506 Daniels St,,RALEIGH,NC,27605,(919) 664-6637,2003/06/16 04:00:00+00,Restaurant,9337,-78.66105804,35.79149603,M
2663434,04092016757,LEESVILLE TAP ROOM,13200 STRICKLAND  RD ,STE 104,RALEIGH,NC,27613,(919) 870-1515,2014/09/15 04:00:00+00,Restaurant,9348,-78.72593809,35.90878313,M
2663435,04092018393,Domino's #8925,1284 W WILLIAMS ST,,APEX,NC,27502-3953,(919) 303-0800,2020/07/01 04:00:00+00,Restaurant,9351,-78.87327975,35.74703535,M
2663436,04092017127,HOLIDAY INN EXPRESS BREAKFAST,3618 NEW BERN AVE ,,RALEIGH,NC,27610,(919) 256-2800,2016/01/05 05:00:00+00,Restaurant,9405,-78.57835567,35.7963578,M
2663437,04092021926,CIRCLE K #2703126,3220 POOLE RD ,,RALEIGH,NC,27610,,2016/01/05 05:00:00+00,Food Stand,9406,-78.58406526,35.77093117,M
2663438,04092016743,McDonald's #34347,9698 FALLS OF NEUSE RD ,,RALEIGH,NC,27615,(919) 845-5502,2014/08/28 04:00:00+00,Restaurant,9411,-78.60134346,35.90639988,M
2663439,04092300216,A & C Supermarket Meat Market,3210-131 S Wilmington St ,,RALEIGH,NC,27603,(919) 232-2288,2003/07/09 04:00:00+00,Meat Market,9343,-78.65050023,35.73622566,M
2663440,04092013597,Tookie's,8105 FALLS OF NEUSE RD,,RALEIGH,NC,27615-3412,(919) 846-6383,2002/06/25 04:00:00+00,Restaurant,9432,-78.62373327,35.89435893,M
2663441,04092013600,Neomonde Bakery & Deli,10235 CHAPEL HILL RD,#300,MORRISVILLE,NC,27560-6610,(919) 466-8100,2002/06/13 04:00:00+00,Restaurant,9433,-78.82788003,35.83012574,M
2663442,04092016496,BANANA LEAF,1026  RYAN RD ,,CARY,NC,27511,(919) 468-9958,2013/09/20 04:00:00+00,Restaurant,9436,-78.76677244,35.77674853,M
2663443,04092013615,State Farmers Market Restaurant,1240 Farmers Market Dr ,,RALEIGH,NC,27603,(919) 755-1550 ext. 9,2002/07/09 04:00:00+00,Restaurant,9456,-78.6633093,35.76445694,M
2663444,04092013618,Subway #4331,9101 LEESVILLE RD ,,RALEIGH,NC,27613-4091,(919) 847-3559,2002/06/12 04:00:00+00,Restaurant,9457,-78.72548207,35.8967595,M
2663445,04092017942,MCDONALDS #7501,1299 KILDAIRE FARM  RD ,,CARY,NC,27511,(919) 469-3519,2018/09/28 04:00:00+00,Restaurant,9473,-78.78290933,35.76224608,M
2663446,04092018706,Coastal Cafe,3030 Slater RD ,,MORRISVILLE,NC,27560,(984) 833-5873,2021/09/15 04:00:00+00,Restaurant,9474,-78.82729859,35.8683715,M
2663447,04092015649,CAPITAL CLUB 16 RESTAURANT & BAR,16 W MARTIN  ST ,STE 105,RALEIGH,NC,27601,(919) 747-9345,2010/06/10 04:00:00+00,Restaurant,9475,-78.64002343,35.77714251,M
2663448,04092018353,Japan XO,7811 MIDDLE POYNER DR,,RALEIGH,NC,27616,(919) 916-5150,2020/04/28 04:00:00+00,Restaurant,9484,-78.57108856,35.86546919,M
2663449,04092110516,ROGERS LANE ELEMENTARY SCHOOL,201 N ROGERS LN ,,RALEIGH,NC,27610,(919) 694-8670 ext. 26975,2017/06/01 04:00:00+00,Public School Lunchrooms,9485,-78.54771309,35.77787434,M
2663450,04092021134,Lowes Foods #187 Produce,12524 Capital Blv,,WAKE FOREST,NC,27587-7487,(919) 562-5020,2002/08/09 04:00:00+00,Food Stand,9490,-78.53270438,35.98593613,M
2663451,04092021135,Lowes Foods #187 Meat/Seafood,12524 Capital Blv,,WAKE FOREST,NC,27587-7487,(919) 562-5020,2002/08/09 04:00:00+00,Food Stand,9491,-78.53270438,35.98593613,M
2663452,04092013798,Chili's Grill and Bar #867,115 Carillon Dr ,,GARNER,NC,27529,(919) 771-1700,2003/04/16 04:00:00+00,Restaurant,9503,-78.58321782,35.6933369,M
2663453,04092013835,Starbucks Coffee #8545,125 Weston Pky,,CARY,NC,27513,(919) 677-6104,2003/07/10 04:00:00+00,Restaurant,9511,-78.77115656,35.82699882,M
2663454,04092160042,Cary Health & Rehab Food Service,6590 Tryon Rd ,,CARY,NC,27511,(919) 851-8000,2003/06/13 04:00:00+00,Institutional Food Service,9517,-78.76593642,35.74356976,M
2663455,04092025260,Smoothie King #1662,4212 LASSITER RD,,HOLLY SPRINGS,NC,27540-4301,,2019/05/31 04:00:00+00,Restaurant,9519,-78.79440661,35.66435998,M
2663456,04092021330,Lowes Foods #218 Meat ,8201 Rowlock WAY ,,RALEIGH,NC,27612,(919) 792-0304,2005/06/16 04:00:00+00,Food Stand,9528,-78.73779144,35.88567273,M
2663457,04092018261,Sheetz #675,101 KUMAR CT,,RALEIGH,NC,27606,(919) 879-8486,2019/12/10 05:00:00+00,Restaurant,9523,-78.73642667,35.74608176,M
2663458,04092110137,Apex Elementary Cafeteria,700 Tingen Rd ,,APEX,NC,27502,(919) 387-2150 ext. 23083,2003/08/06 04:00:00+00,Public School Lunchrooms,9538,-78.85703339,35.720967,M
2663459,04092021190,Harris Teeter #112 Deli,270 Grande Heights Dr ,,CARY,NC,27513,(919) 460-4326,2003/06/23 04:00:00+00,Food Stand,9545,-78.78057473,35.80470311,M
2663460,04092013879,Golden China - Zebulon,182 Wakelon Dr,,ZEBULON,NC,27597,(919) 269-4070,2003/08/18 04:00:00+00,Restaurant,9544,-78.31513526,35.83270752,M
2663461,04092025320,Publix #1652  Deli,417 W PEACE ST,100,RALEIGH,NC,27603-1133,(919) 755-5444,2020/09/02 04:00:00+00,Food Stand,9554,-78.64490127,35.78789475,M
2663462,04092030461,Taqueria Tequila (WCID #724),301 E WILLIAMS ST,,APEX,NC,27502-2146,(984) 255-3119,2020/01/31 05:00:00+00,Mobile Food Units,9557,-78.85082083,35.72639685,M
2663463,04092021198,Food Lion #572 Produce,8320-120 Litchford Rd ,,RALEIGH,NC,27615,(919) 790-8146,2003/06/30 04:00:00+00,Food Stand,9548,-78.6010328,35.89310541,M
2663464,04092014346,CARRABBA'S ITALIAN GRILL #8412,1201 HADDON HALL DR ,,APEX,NC,27502,(919) 387-6336,2005/07/01 04:00:00+00,Restaurant,9572,-78.87101375,35.74215088,M
2663465,04092013878,El Senor,2001 Widewater Pky ,,KNIGHTDALE,NC,27545,(919) 261-0808,2003/08/19 04:00:00+00,Restaurant,9580,-78.50515596,35.79511678,T
2663466,04092013907,Jason's Deli,909 Spring Forest Rd,Suite 100,RALEIGH,NC,27609,(919) 855-9898,2003/10/06 04:00:00+00,Restaurant,9582,-78.62312587,35.86765935,M
2663467,04092013910,Devils Ridge Golf Club,5107 Linksland Dr ,,HOLLY SPRINGS,NC,27540,(919) 557-6100,2003/10/10 04:00:00+00,Restaurant,9585,-78.80138378,35.65562891,M
2663468,04092017645,Harris Teeter #304 Wine Bar,4221 Corners PKY ,,RALEIGH,NC,27616,(919) 596-5399,2017/07/13 04:00:00+00,Restaurant,9590,-78.78791806,35.91890974,M
2663469,04092017642,Dan Sushi Hibachi,1313 N Main ST ,,FUQUAY-VARINA,NC,27526,(919) 577-8000,2017/07/13 04:00:00+00,Restaurant,9592,-78.77762782,35.59227955,M
2663470,04092017169,THE PROVINCIAL,119 N SALEM ST ,,APEX,NC,27502,(919) 372-5921,2016/03/02 05:00:00+00,Restaurant,9596,-78.85138015,35.73144128,M
2663471,04092021154,Food Lion #341 Deli ,114 WAKELON ST ,,ZEBULON,NC,27597-2403,(919) 269-6122,2002/10/25 04:00:00+00,Food Stand,9601,-78.31858381,35.83228812,M
2663472,04092110134,Heritage Elem. School Cafeteria,3500 ROGERS RD,,WAKE FOREST,NC,27587-4898,(919) 562-6400 ext. 22545,2002/11/08 05:00:00+00,Public School Lunchrooms,9603,-78.51187707,35.94769749,M
2663473,04092011279,Ole Time Barbecue,6309 Hillsborough ST ,,RALEIGH,NC,27606-1148,(919) 859-2544,1993/05/11 04:00:00+00,Restaurant,9615,-78.73877091,35.78732806,M
2663474,04092013867,Chili's Grill And Bar #953,8341 Brier Creek Pky,,RALEIGH,NC,27617,(919) 405-7100,2003/07/25 04:00:00+00,Restaurant,9627,-78.78491152,35.90773733,M
